id	group	sr	mode	res	norm	norm_label	lvl	freq	channel	required
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f2500	cutoff_norm	96000	lp	0	0.30	0p3	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f2500	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f2500	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f2500	cutoff_norm	96000	lp	1	0.30	0p3	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f2500	cutoff_norm	96000	lp	1	0.30	0p3	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f4000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f4000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f4000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f4000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f4000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f4000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f6000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	6000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f6000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	6000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f6000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	6000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f6000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	6000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f6000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	6000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f6000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	6000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f8000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	8000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f8000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	8000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f8000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	8000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f8000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	8000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f8000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	8000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f8000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	8000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f10000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	10000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f10000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	10000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f10000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	10000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f10000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	10000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f10000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	10000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f10000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	10000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f12000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	12000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f12000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	12000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f12000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	12000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f12000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	12000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f12000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	12000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f12000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	12000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f15000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	15000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f15000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	15000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f15000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	15000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f15000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	15000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f15000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	15000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f15000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	15000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f18000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	18000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f18000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	18000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f18000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	18000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f18000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	18000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f18000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	18000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f18000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	18000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p3_f20000	cutoff_norm	96000	lp	0	0.30	0p3	0.05	20000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p3_f20000	cutoff_norm	96000	lp	0	0.30	0p3	0.2	20000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p3_f20000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.05	20000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p3_f20000	cutoff_norm	96000	lp	0.5	0.30	0p3	0.2	20000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p3_f20000	cutoff_norm	96000	lp	1	0.30	0p3	0.05	20000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p3_f20000	cutoff_norm	96000	lp	1	0.30	0p3	0.2	20000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f60	cutoff_norm	96000	lp	0	0.35	0p35	0.05	60	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f60	cutoff_norm	96000	lp	0	0.35	0p35	0.2	60	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f60	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	60	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f60	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	60	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f60	cutoff_norm	96000	lp	1	0.35	0p35	0.05	60	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f60	cutoff_norm	96000	lp	1	0.35	0p35	0.2	60	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f100	cutoff_norm	96000	lp	0	0.35	0p35	0.05	100	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f100	cutoff_norm	96000	lp	0	0.35	0p35	0.2	100	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f100	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	100	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f100	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	100	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f100	cutoff_norm	96000	lp	1	0.35	0p35	0.05	100	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f100	cutoff_norm	96000	lp	1	0.35	0p35	0.2	100	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f200	cutoff_norm	96000	lp	0	0.35	0p35	0.05	200	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f200	cutoff_norm	96000	lp	0	0.35	0p35	0.2	200	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f200	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	200	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f200	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	200	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f200	cutoff_norm	96000	lp	1	0.35	0p35	0.05	200	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f200	cutoff_norm	96000	lp	1	0.35	0p35	0.2	200	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f400	cutoff_norm	96000	lp	0	0.35	0p35	0.05	400	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f400	cutoff_norm	96000	lp	0	0.35	0p35	0.2	400	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f400	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	400	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f400	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	400	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f400	cutoff_norm	96000	lp	1	0.35	0p35	0.05	400	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f400	cutoff_norm	96000	lp	1	0.35	0p35	0.2	400	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f800	cutoff_norm	96000	lp	0	0.35	0p35	0.05	800	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f800	cutoff_norm	96000	lp	0	0.35	0p35	0.2	800	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f800	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	800	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f800	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	800	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f800	cutoff_norm	96000	lp	1	0.35	0p35	0.05	800	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f800	cutoff_norm	96000	lp	1	0.35	0p35	0.2	800	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f1500	cutoff_norm	96000	lp	0	0.35	0p35	0.05	1500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f1500	cutoff_norm	96000	lp	0	0.35	0p35	0.2	1500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f1500	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	1500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f1500	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	1500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f1500	cutoff_norm	96000	lp	1	0.35	0p35	0.05	1500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f1500	cutoff_norm	96000	lp	1	0.35	0p35	0.2	1500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f2500	cutoff_norm	96000	lp	0	0.35	0p35	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f2500	cutoff_norm	96000	lp	0	0.35	0p35	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f2500	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f2500	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f2500	cutoff_norm	96000	lp	1	0.35	0p35	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f2500	cutoff_norm	96000	lp	1	0.35	0p35	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f4000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f4000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f4000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f4000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f4000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f4000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f6000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	6000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f6000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	6000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f6000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	6000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f6000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	6000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f6000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	6000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f6000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	6000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f8000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	8000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f8000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	8000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f8000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	8000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f8000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	8000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f8000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	8000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f8000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	8000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f10000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	10000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f10000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	10000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f10000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	10000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f10000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	10000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f10000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	10000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f10000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	10000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f12000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	12000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f12000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	12000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f12000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	12000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f12000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	12000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f12000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	12000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f12000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	12000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f15000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	15000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f15000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	15000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f15000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	15000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f15000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	15000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f15000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	15000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f15000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	15000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f18000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	18000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f18000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	18000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f18000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	18000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f18000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	18000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f18000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	18000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f18000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	18000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p35_f20000	cutoff_norm	96000	lp	0	0.35	0p35	0.05	20000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p35_f20000	cutoff_norm	96000	lp	0	0.35	0p35	0.2	20000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p35_f20000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.05	20000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p35_f20000	cutoff_norm	96000	lp	0.5	0.35	0p35	0.2	20000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p35_f20000	cutoff_norm	96000	lp	1	0.35	0p35	0.05	20000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p35_f20000	cutoff_norm	96000	lp	1	0.35	0p35	0.2	20000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f60	cutoff_norm	96000	lp	0	0.40	0p4	0.05	60	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f60	cutoff_norm	96000	lp	0	0.40	0p4	0.2	60	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f60	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	60	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f60	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	60	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f60	cutoff_norm	96000	lp	1	0.40	0p4	0.05	60	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f60	cutoff_norm	96000	lp	1	0.40	0p4	0.2	60	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f100	cutoff_norm	96000	lp	0	0.40	0p4	0.05	100	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f100	cutoff_norm	96000	lp	0	0.40	0p4	0.2	100	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f100	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	100	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f100	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	100	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f100	cutoff_norm	96000	lp	1	0.40	0p4	0.05	100	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f100	cutoff_norm	96000	lp	1	0.40	0p4	0.2	100	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f200	cutoff_norm	96000	lp	0	0.40	0p4	0.05	200	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f200	cutoff_norm	96000	lp	0	0.40	0p4	0.2	200	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f200	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	200	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f200	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	200	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f200	cutoff_norm	96000	lp	1	0.40	0p4	0.05	200	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f200	cutoff_norm	96000	lp	1	0.40	0p4	0.2	200	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f400	cutoff_norm	96000	lp	0	0.40	0p4	0.05	400	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f400	cutoff_norm	96000	lp	0	0.40	0p4	0.2	400	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f400	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	400	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f400	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	400	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f400	cutoff_norm	96000	lp	1	0.40	0p4	0.05	400	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f400	cutoff_norm	96000	lp	1	0.40	0p4	0.2	400	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f800	cutoff_norm	96000	lp	0	0.40	0p4	0.05	800	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f800	cutoff_norm	96000	lp	0	0.40	0p4	0.2	800	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f800	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	800	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f800	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	800	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f800	cutoff_norm	96000	lp	1	0.40	0p4	0.05	800	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f800	cutoff_norm	96000	lp	1	0.40	0p4	0.2	800	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f1500	cutoff_norm	96000	lp	0	0.40	0p4	0.05	1500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f1500	cutoff_norm	96000	lp	0	0.40	0p4	0.2	1500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f1500	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	1500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f1500	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	1500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f1500	cutoff_norm	96000	lp	1	0.40	0p4	0.05	1500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f1500	cutoff_norm	96000	lp	1	0.40	0p4	0.2	1500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f2500	cutoff_norm	96000	lp	0	0.40	0p4	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f2500	cutoff_norm	96000	lp	0	0.40	0p4	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f2500	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f2500	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f2500	cutoff_norm	96000	lp	1	0.40	0p4	0.05	2500	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f2500	cutoff_norm	96000	lp	1	0.40	0p4	0.2	2500	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f4000	cutoff_norm	96000	lp	0	0.40	0p4	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlmedium_n0p4_f4000	cutoff_norm	96000	lp	0	0.40	0p4	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlsmall_n0p4_f4000	cutoff_norm	96000	lp	0.5	0.40	0p4	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r0p5_lvlmedium_n0p4_f4000	cutoff_norm	96000	lp	0.5	0.40	0p4	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlsmall_n0p4_f4000	cutoff_norm	96000	lp	1	0.40	0p4	0.05	4000	wetL	1
cutoff_norm_sr96000_lp_r1_lvlmedium_n0p4_f4000	cutoff_norm	96000	lp	1	0.40	0p4	0.2	4000	wetL	1
cutoff_norm_sr96000_lp_r0_lvlsmall_n0p4_f6000	cutoff_norm	96000	lp	0	0.40	0p4	0.05	6000	wetL	1
